"Program","Year","Period","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Measure","Bearing_type","Domain","Domain.Category","Value","CV...."
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",21,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",21,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",35,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",11,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",18,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",13,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",13,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",23,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",39,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",26,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",18,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",12,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",63,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",30,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",22,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",15,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",45,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)",97,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)",93,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)",94,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (SULFUR)",81,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",24000,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED",276358,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,"","ACRES HARVESTED","TOTAL","NOT SPECIFIED",9400,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,"","ACRES PLANTED","TOTAL","NOT SPECIFIED",9400,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED",225,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",87400,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",3300,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",1700,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",22500,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)",128400,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MUSTARD OIL = 4901)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)",102700,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYL DISULFIDE (DMDS) = 29088)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)",NA,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)",136000,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)",42000,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)",173000,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"",NA,"",NA,NA,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA,""
